6.11400,0.68,06/05/2021 20:19:29,186755.41,9126356.62,1375.48,186755.34,9126356.60,1374.00,167.65,0.08,-0.33,1375.87,0.33,1375.86,-5.00,1375.89,5.00,1375.77
6.11500,0.69,06/05/2021 20:19:22,186755.19,9126357.59,1375.46,186755.12,9126357.58,1373.99,167.71,0.07,-0.33,1375.86,0.33,1375.87,-5.00,1375.87,5.00,1375.77
6.11600,0.69,06/05/2021 20:19:16,186754.96,9126358.57,1375.45,186754.90,9126358.55,1373.97,167.69,0.06,-0.33,1375.83,0.33,1375.83,-5.00,1375.85,5.00,1375.76
6.11700,0.70,06/05/2021 20:19:10,186754.74,9126359.53,1375.44,186754.67,9126359.52,1373.96,167.81,0.07,-0.33,1375.81,0.33,1375.85,-5.00,1375.85,5.00,1375.76
6.11800,0.69,06/05/2021 20:19:03,186754.52,9126360.51,1375.42,186754.44,9126360.49,1373.95,167.92,0.08,-0.33,1375.82,0.33,1375.83,-5.00,1375.84,5.00,1375.75
6.11900,0.69,06/05/2021 20:18:57,186754.29,9126361.48,1375.41,186754.23,9126361.47,1373.94,167.90,0.07,-0.33,1375.80,0.33,1375.77,-5.00,1375.83,5.00,1375.74
6.12000,0.68,06/05/2021 20:18:50,186754.07,9126362.46,1375.39,186754.00,9126362.44,1373.93,167.91,0.07,-0.33,1375.82,0.33,1375.79,-5.00,1375.80,5.00,1375.73
6.12100,0.68,06/05/2021 20:18:44,186753.85,9126363.43,1375.38,186753.79,9126363.42,1373.91,167.93,0.06,-0.33,1375.77,0.33,1375.76,-5.00,1375.80,5.00,1375.71
6.12200,0.68,06/05/2021 20:18:38,186753.62,9126364.41,1375.36,186753.56,9126364.39,1373.89,167.91,0.07,-0.33,1375.75,0.33,1375.75,-5.00,1375.78,5.00,1375.69
6.12300,0.67,06/05/2021 20:18:31,186753.40,9126365.38,1375.35,186753.35,9126365.37,1373.88,167.90,0.05,-0.33,1375.75,0.33,1375.73,-5.00,1375.77,5.00,1375.67
6.12400,0.67,06/05/2021 20:18:25,186753.18,9126366.36,1375.33,186753.11,9126366.34,1373.86,167.95,0.07,-0.33,1375.73,0.33,1375.69,-5.00,1375.75,5.00,1375.66
6.12500,0.66,06/05/2021 20:18:19,186752.96,9126367.33,1375.32,186752.90,9126367.32,1373.85,167.95,0.06,-0.33,1375.68,0.33,1375.67,-5.00,1375.73,5.00,1375.64
6.12600,0.66,06/05/2021 20:18:13,186752.74,9126368.31,1375.30,186752.68,9126368.29,1373.83,167.93,0.06,-0.33,1375.67,0.33,1375.66,-5.00,1375.71,5.00,1375.64
6.12700,0.66,06/05/2021 20:18:07,186752.51,9126369.28,1375.29,186752.46,9126369.27,1373.82,167.93,0.06,-0.33,1375.67,0.33,1375.63,-5.00,1375.70,5.00,1375.63
6.12800,0.66,06/05/2021 20:18:01,186752.30,9126370.26,1375.27,186752.24,9126370.24,1373.80,167.98,0.06,-0.33,1375.68,0.33,1375.63,-5.00,1375.69,5.00,1375.62
6.12900,0.66,06/05/2021 20:17:55,186752.08,9126371.23,1375.26,186752.01,9126371.22,1373.79,168.05,0.07,-0.33,1375.66,0.33,1375.61,-5.00,1375.67,5.00,1375.60
6.13000,0.66,06/05/2021 20:17:48,186751.86,9126372.21,1375.24,186751.79,9126372.19,1373.78,168.04,0.07,-0.33,1375.62,0.33,1375.63,-5.00,1375.65,5.00,1375.58
6.13100,0.66,06/05/2021 20:17:42,186751.64,9126373.18,1375.22,186751.57,9126373.17,1373.76,168.06,0.07,-0.33,1375.59,0.33,1375.58,-5.00,1375.63,5.00,1375.55
6.13200,0.66,06/05/2021 20:17:36,186751.42,9126374.16,1375.22,186751.35,9126374.14,1373.75,168.08,0.08,-0.33,1375.58,0.33,1375.56,-5.00,1375.61,5.00,1375.56
6.13300,0.65,06/05/2021 20:17:30,186751.20,9126375.13,1375.20,186751.13,9126375.12,1373.73,168.08,0.08,-0.33,1375.58,0.33,1375.56,-5.00,1375.59,5.00,1375.55
6.13400,0.65,06/05/2021 20:17:24,186750.98,9126376.11,1375.19,186750.90,9126376.09,1373.72,168.03,0.08,-0.33,1375.55,0.33,1375.48,-5.00,1375.60,5.00,1375.52
6.13500,0.65,06/05/2021 20:17:18,186750.76,9126377.08,1375.17,186750.69,9126377.07,1373.71,168.05,0.07,-0.33,1375.55,0.33,1375.52,-5.00,1375.60,5.00,1375.50
6.13600,0.64,06/05/2021 20:17:12,186750.54,9126378.06,1375.16,186750.46,9126378.04,1373.69,168.11,0.07,-0.33,1375.52,0.33,1375.52,-5.00,1375.58,5.00,1375.46
6.13700,0.64,06/05/2021 20:17:06,186750.31,9126379.03,1375.15,186750.24,9126379.02,1373.68,168.15,0.08,-0.33,1375.51,0.33,1375.48,-5.00,1375.55,5.00,1375.43
6.13800,0.64,06/05/2021 20:17:00,186750.09,9126380.01,1375.14,186750.01,9126379.99,1373.67,168.18,0.09,-0.33,1375.49,0.33,1375.48,-5.00,1375.53,5.00,1375.44
